StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,participation,Prolific ID
2023-12-15 10:43:57,2023-12-15 10:45:42,IP Address,75.1.247.184,100,104,True,2023-12-15 10:45:42,R_5BvESCr3Qb8lw09,,,,,30.44,-86.8897,anonymous,EN,Yes,647fbfa8a2c006cbd09a7166
2023-12-15 10:45:30,2023-12-15 10:45:53,IP Address,73.7.123.247,100,23,True,2023-12-15 10:45:54,R_76bPP8czapwmNet,,,,,34.0747,-84.5953,anonymous,EN,Yes,6563d4439989d4018001e1be
2023-12-15 10:45:24,2023-12-15 10:46:10,IP Address,74.72.215.172,100,45,True,2023-12-15 10:46:10,R_5h0wv6VE5Lpr1ux,,,,,40.7809,-73.9502,anonymous,EN,No,5b4d39f2d4c93b00019c8217
2023-12-15 10:45:32,2023-12-15 10:46:17,IP Address,192.180.206.137,100,45,True,2023-12-15 10:46:18,R_6WShogeMcx8S0pP,,,,,39.8646,-83.9348,anonymous,EN,Yes,63e55bb2f8e6aec6a4031bd8
2023-12-15 10:46:02,2023-12-15 10:46:20,IP Address,71.40.252.242,100,17,True,2023-12-15 10:46:20,R_5gA4b1i5PwLyp6i,,,,,30.4032,-97.753,anonymous,EN,Yes,5d76d2f7daf4bf00164d585b
2023-12-15 10:46:31,2023-12-15 10:46:47,IP Address,99.41.90.7,100,16,True,2023-12-15 10:46:47,R_6CQZYsy0Co7xWb7,,,,,33.0951,-96.8805,anonymous,EN,No,656b7ab2b685a43aae816c5e
2023-12-15 10:46:31,2023-12-15 10:47:17,IP Address,73.16.182.128,100,46,True,2023-12-15 10:47:18,R_5uP3E5tNiKBlMEF,,,,,42.428,-71.0618,anonymous,EN,Yes,55b1add5fdf99b6731f04c5a
2023-12-15 10:46:54,2023-12-15 10:47:25,IP Address,70.61.223.178,100,30,True,2023-12-15 10:47:25,R_35WroWCt9FmLNhQ,,,,,35.7178,-78.8428,anonymous,EN,Yes,63e527dbef380b2b199b2e16
2023-12-15 10:46:48,2023-12-15 10:47:57,IP Address,107.211.237.158,100,69,True,2023-12-15 10:47:57,R_3L6DSltoHYoyXv5,,,,,42.4095,-82.947,anonymous,EN,Yes,65579a461be67cd550bfd63d
2023-12-15 10:45:25,2023-12-15 10:48:25,IP Address,73.223.3.141,100,180,True,2023-12-15 10:48:26,R_1tuitcfIAps0TGM,,,,,37.6538,-122.4257,anonymous,EN,Yes,6333358bec6704d5b716725d
2023-12-15 10:48:35,2023-12-15 10:48:46,IP Address,131.150.243.4,100,10,True,2023-12-15 10:48:46,R_5FN1MPWK5Pcw2bL,,,,,46.4196,-120.2676,anonymous,EN,Yes,60528727a8bd70153578f03a
2023-12-15 10:48:39,2023-12-15 10:49:01,IP Address,72.184.244.239,100,22,True,2023-12-15 10:49:02,R_5lELHV2Dxw2Uw66,,,,,28.0303,-82.7816,anonymous,EN,Yes,652ffea2ef41994e29919c0f
2023-12-15 10:49:23,2023-12-15 10:50:29,IP Address,73.251.216.12,100,66,True,2023-12-15 10:50:30,R_6IEjC46OzcyxbQE,,,,,37.6281,-77.3376,anonymous,EN,Yes,6455616c0fe23ecca70ce1b9
2023-12-15 10:50:18,2023-12-15 10:50:43,IP Address,67.186.179.238,100,25,True,2023-12-15 10:50:43,R_6BRCXwQemBUsiE9,,,,,44.4346,-73.0962,anonymous,EN,No,
2023-12-15 10:50:26,2023-12-15 10:50:50,IP Address,108.147.93.29,100,24,True,2023-12-15 10:50:50,R_7Cfu3OxbmLqqOen,,,,,38.6353,-121.4558,anonymous,EN,Yes,5e06ecd524f9390991997bb7
2023-12-15 10:50:34,2023-12-15 10:50:52,IP Address,52.124.39.68,100,17,True,2023-12-15 10:50:52,R_6DV8CbN7My9YDbL,,,,,42.7367,-84.4758,anonymous,EN,Yes,607e0606cdc6ca6d24343932
2023-12-15 10:51:18,2023-12-15 10:51:43,IP Address,68.39.98.103,100,25,True,2023-12-15 10:51:44,R_6SDBzsYSKJGr4lY,,,,,39.8996,-86.1692,anonymous,EN,Yes,6575c55ce98c25c25c06a9ce
2023-12-15 10:51:25,2023-12-15 10:51:54,IP Address,184.187.171.33,100,28,True,2023-12-15 10:51:54,R_6CTzjhVU3E2CzDq,,,,,34.4265,-119.8631,anonymous,EN,Yes,65075fd3981530e16779d9cd
2023-12-15 10:49:36,2023-12-15 10:51:56,IP Address,104.175.140.25,100,140,True,2023-12-15 10:51:57,R_6CdusJkK3xIDVSb,,,,,33.919,-117.2359,anonymous,EN,Yes,61215e3aa4bfb36533f6c77c
2023-12-15 10:51:18,2023-12-15 10:52:24,IP Address,74.90.245.0,100,65,True,2023-12-15 10:52:25,R_7xO6XfWCKc4nAPf,,,,,40.6462,-73.9559,anonymous,EN,Yes,5dced6a2e2dcbd02eeff753f
2023-12-15 10:51:58,2023-12-15 10:52:33,IP Address,198.60.184.55,100,34,True,2023-12-15 10:52:33,R_1IJxDIVeKSUxswp,,,,,33.1922,-111.5318,anonymous,EN,Yes,5ef0f81ea26aaf0af68a54a0
2023-12-15 10:52:14,2023-12-15 10:52:34,IP Address,24.43.163.131,100,19,True,2023-12-15 10:52:34,R_7WSRwiccjjiP7aC,,,,,33.8718,-118.3369,anonymous,EN,Yes,62dc65fdd3bbfeff289f1500
2023-12-15 10:51:56,2023-12-15 10:52:56,IP Address,208.107.136.28,100,60,True,2023-12-15 10:52:57,R_6DMmKeoj92CgZLH,,,,,46.8393,-100.782,anonymous,EN,Yes,5dd9f0e719eecb97dfab7b48
2023-12-15 10:52:14,2023-12-15 10:53:00,IP Address,76.130.97.26,100,46,True,2023-12-15 10:53:01,R_3hEDpY3uvETAOkE,,,,,39.9422,-104.7854,anonymous,EN,Yes,5c44cf2da5487b00011d0b80
2023-12-15 10:52:34,2023-12-15 10:53:04,IP Address,216.237.237.143,100,29,True,2023-12-15 10:53:04,R_3v8ESBvDVrN2hlD,,,,,36.002,-80.0004,anonymous,EN,Yes,57e4d48d6c447e000116b22a
2023-12-15 10:52:58,2023-12-15 10:53:22,IP Address,73.15.152.124,100,24,True,2023-12-15 10:53:23,R_1TAHAUt8Ym64lx6,,,,,37.6736,-122.0944,anonymous,EN,Yes,64d63b117d0fcfc1cd8d6934
2023-12-15 10:53:04,2023-12-15 10:53:42,IP Address,104.60.139.41,100,37,True,2023-12-15 10:53:42,R_3Bgs1Ine2W2aWmx,,,,,41.5798,-83.666,anonymous,EN,Yes,6138e0e705d9e4707bb79e09
2023-12-15 10:49:58,2023-12-15 10:54:34,Spam,73.223.3.141,100,275,True,2023-12-15 10:54:34,R_6axh29shFxCRkdY,,,,,37.6538,-122.4257,anonymous,EN,Yes,6333358bec6704d5b716725d
2023-12-15 10:55:07,2023-12-15 10:55:53,IP Address,68.192.82.87,100,46,True,2023-12-15 10:55:54,R_7DhJGQsggTzJWJP,,,,,40.76,-73.5318,anonymous,EN,No,60f43c3a0fd9723feba1af38
2023-12-15 10:56:57,2023-12-15 10:57:46,IP Address,98.171.117.122,100,48,True,2023-12-15 10:57:47,R_71FLS4PXKUqWsd7,,,,,33.3349,-111.817,anonymous,EN,Yes,64d5323f567c88a7df95b47a
2023-12-15 10:57:33,2023-12-15 10:57:47,IP Address,173.61.47.150,100,14,True,2023-12-15 10:57:47,R_1qxJ5GJb3tLLmbW,,,,,39.9077,-75.0847,anonymous,EN,Yes,5e9679a26b86610fdf2c766a
2023-12-15 10:56:55,2023-12-15 10:58:05,IP Address,70.126.181.76,100,70,True,2023-12-15 10:58:06,R_6vuYgV7bWLhG2iZ,,,,,28.2282,-82.1805,anonymous,EN,Yes,5e556536e1cbcd56c3a50342
2023-12-15 10:57:23,2023-12-15 10:58:27,IP Address,24.112.204.109,100,64,True,2023-12-15 10:58:28,R_5oHrbI8SlVFVVW0,,,,,40.6439,-80.0836,anonymous,EN,Yes,5c22f28d70d93a0001201738
2023-12-15 10:58:46,2023-12-15 10:59:13,IP Address,192.240.58.12,100,26,True,2023-12-15 10:59:13,R_1DgxxvqkBxqdZC1,,,,,37.9694,-86.1113,anonymous,EN,Yes,60fcaa7ac117649e189a3ee1
2023-12-15 10:59:13,2023-12-15 11:00:15,IP Address,173.207.5.41,100,62,True,2023-12-15 11:00:16,R_7AhzieFasLfm9oJ,,,,,34.256,-90.6348,anonymous,EN,Yes,64417871875bc046c888c152
2023-12-15 11:00:32,2023-12-15 11:01:15,IP Address,172.75.151.73,100,42,True,2023-12-15 11:01:16,R_1q85V8TBfXzQXiV,,,,,34.1416,-80.8886,anonymous,EN,No,5e69076e64d2fb1bc091241a
2023-12-15 11:03:14,2023-12-15 11:03:54,IP Address,76.20.238.210,100,39,True,2023-12-15 11:03:54,R_3kZU1RNPeClyesL,,,,,33.9141,-84.8274,anonymous,EN,Yes,656153d548308eebbb633fe9
2023-12-15 11:03:51,2023-12-15 11:04:04,IP Address,68.49.123.254,100,13,True,2023-12-15 11:04:05,R_1r0wT7iHLpoNyxp,,,,,42.7348,-84.6245,anonymous,EN,Yes,5f4738bfa043201203a27b4b
2023-12-15 11:03:55,2023-12-15 11:04:57,IP Address,47.28.147.60,100,61,True,2023-12-15 11:04:58,R_5NkaC4HpCJOyACw,,,,,40.9201,-96.5279,anonymous,EN,Yes,5cc8cab1f67ce800171cc5b2
2023-12-15 11:04:54,2023-12-15 11:05:12,IP Address,69.110.51.220,100,17,True,2023-12-15 11:05:12,R_5fIAhLwXjUPUW4v,,,,,35.5689,-97.5255,anonymous,EN,No,
2023-12-15 11:04:56,2023-12-15 11:05:42,IP Address,68.48.183.42,100,46,True,2023-12-15 11:05:43,R_7yrsgF10nRpwCtP,,,,,42.1955,-83.4894,anonymous,EN,Yes,60fccb5af75e8814b578841c
2023-12-15 11:05:04,2023-12-15 11:05:53,IP Address,66.188.191.175,100,49,True,2023-12-15 11:05:53,R_6Kpi4z0GgQ2TupV,,,,,44.4612,-93.1672,anonymous,EN,Yes,655b67f729177b2ec81552b3
2023-12-15 11:05:47,2023-12-15 11:06:32,IP Address,76.129.172.64,100,45,True,2023-12-15 11:06:33,R_3DLILC720pHFSql,,,,,35.9875,-84.1168,anonymous,EN,No,60d530e690ec5c5400a61d15
2023-12-15 11:09:25,2023-12-15 11:09:49,IP Address,173.207.255.135,100,23,True,2023-12-15 11:09:49,R_5AYmDqYt7pja7i9,,,,,32.107,-81.2499,anonymous,EN,Yes,5a0071766e1ea9000124db35
2023-12-15 11:11:27,2023-12-15 11:11:40,IP Address,68.38.142.53,100,13,True,2023-12-15 11:11:41,R_7ALq1hcgisykwuZ,,,,,39.1215,-86.5784,anonymous,EN,Yes,62d133496cf7f774b8bf98a0
2023-12-15 11:11:53,2023-12-15 11:12:10,IP Address,71.214.129.192,100,17,True,2023-12-15 11:12:10,R_61tiftxpaELklsl,,,,,29.2635,-81.9532,anonymous,EN,Yes,63d404c998ba54d608329c33
2023-12-15 11:11:36,2023-12-15 11:12:21,IP Address,24.182.73.229,100,44,True,2023-12-15 11:12:22,R_6rAfH9cX6ZXtmEA,,,,,35.7456,-81.5129,anonymous,EN,Yes,65187e0acd8242d0b5686df0
2023-12-15 11:14:08,2023-12-15 11:14:20,IP Address,104.129.57.179,100,11,True,2023-12-15 11:14:20,R_6PFQQoh7qpDDskx,,,,,47.3798,-122.2893,anonymous,EN,Yes," "
2023-12-15 11:15:08,2023-12-15 11:16:00,IP Address,104.9.162.61,100,52,True,2023-12-15 11:16:01,R_6q9LSzeYpgBXJYe,,,,,34.1624,-118.1275,anonymous,EN,No,5d87e122e951a10001c3811a
2023-12-15 11:14:46,2023-12-15 11:16:01,IP Address,104.223.104.195,100,74,True,2023-12-15 11:16:02,R_5g7ncE5QBYSH6a8,,,,,32.8137,-96.8704,anonymous,EN,Yes,1
2023-12-15 11:19:27,2023-12-15 11:20:42,IP Address,174.245.16.197,100,74,True,2023-12-15 11:20:42,R_5WjJqy5cEyCwaOt,,,,,42.5836,-83.4989,anonymous,EN,Yes,6144834d136ed7f27d2dbe60
2023-12-15 11:20:41,2023-12-15 11:21:41,IP Address,23.125.7.163,100,59,True,2023-12-15 11:21:41,R_1qWDsZbjzr2RMs1,,,,,33.0216,-84.9574,anonymous,EN,Yes,656c8a2eba4ac7120453cdaa
2023-12-15 11:21:34,2023-12-15 11:21:46,IP Address,71.232.22.132,100,11,True,2023-12-15 11:21:46,R_7N5nmLU9Zrd2yQJ,,,,,41.4568,-72.8245,anonymous,EN,Yes,64050cfd151bc9945fd3eac9
2023-12-15 11:21:51,2023-12-15 11:22:49,IP Address,70.162.32.188,100,58,True,2023-12-15 11:22:50,R_5GQex8kfRX4zBqp,,,,,33.1922,-111.5318,anonymous,EN,Yes,656615b432984a1b0ea3273f
2023-12-15 11:21:27,2023-12-15 11:23:19,IP Address,172.59.112.230,100,111,True,2023-12-15 11:23:19,R_1XafVb9w6vHdIVr,,,,,36.8366,-76.1624,anonymous,EN,Yes,652c207d647eedf431f6ad5e
2023-12-15 11:23:56,2023-12-15 11:24:16,IP Address,137.119.88.10,100,20,True,2023-12-15 11:24:16,R_30TUHWxPWPFrVJp,,,,,32.9174,-95.2737,anonymous,EN,Yes,651ec2aa595edca002b3f6d8
2023-12-15 11:24:04,2023-12-15 11:24:27,IP Address,71.221.198.28,100,22,True,2023-12-15 11:24:27,R_6mPB2Yqq2tMMP0M,,,,,32.5421,-96.2841,anonymous,EN,Yes,5b294edafede2100013a9bd6
2023-12-15 11:21:54,2023-12-15 11:26:04,IP Address,69.114.208.105,100,250,True,2023-12-15 11:26:05,R_3f1JWYaPqtsTpoA,,,,,40.6221,-73.981,anonymous,EN,Yes,5e70636370147a63fecbdea3
2023-12-15 11:22:09,2023-12-15 11:26:33,IP Address,99.118.100.226,100,264,True,2023-12-15 11:26:34,R_6ql1Mj0ECRrGsTo,,,,,41.8828,-87.8732,anonymous,EN,Yes,57210674951c9b0011d3eaaa
2023-12-15 11:24:23,2023-12-15 11:26:51,IP Address,67.198.38.226,100,148,True,2023-12-15 11:26:51,R_1XpADxsOOEl7drH,,,,,30.2304,-97.7243,anonymous,EN,Yes,6564c5d8d4ff42c7e3d04cf4
2023-12-15 11:26:53,2023-12-15 11:27:12,IP Address,172.56.185.50,100,19,True,2023-12-15 11:27:13,R_5pLREDF2fxCUBb3,,,,,33.7697,-117.8906,anonymous,EN,No,6266a599c7361af8b51a95e0
2023-12-15 11:27:14,2023-12-15 11:27:37,IP Address,172.58.120.186,100,23,True,2023-12-15 11:27:38,R_6Ic6EDnIneVA6Wa,,,,,42.3673,-83.1329,anonymous,EN,Yes,5e820a4e26ed71918013d860
2023-12-15 11:28:29,2023-12-15 11:29:09,IP Address,174.106.136.64,100,39,True,2023-12-15 11:29:09,R_3Y4FgAnnXWhXn2a,,,,,34.4344,-77.9234,anonymous,EN,Yes,623a732198d2a11b21faccc9
2023-12-15 11:30:25,2023-12-15 11:30:39,IP Address,107.147.181.40,100,14,True,2023-12-15 11:30:40,R_7n8jv6OCY6zLuct,,,,,39.7764,-86.1077,anonymous,EN,Yes,606e4eb2a56685e5593304cd
2023-12-15 11:31:17,2023-12-15 11:32:02,IP Address,71.195.197.193,100,45,True,2023-12-15 11:32:03,R_7VEyLANsFFSfLZJ,,,,,41.1685,-112.0361,anonymous,EN,Yes,5ef6308c40846d2dfca0b66a
2023-12-15 11:31:47,2023-12-15 11:32:13,IP Address,98.11.167.209,100,25,True,2023-12-15 11:32:13,R_7l69CrzQUlGRO8Y,,,,,42.9526,-78.895,anonymous,EN,Yes,65676b22e19d18035f8b6638
2023-12-15 11:32:41,2023-12-15 11:33:27,Spam,98.11.167.209,100,45,True,2023-12-15 11:33:27,R_5pXDbF6E7kShJ1g,,,,,42.9526,-78.895,anonymous,EN,Yes,65676b22e19d18035f8b6638
2023-12-15 11:32:49,2023-12-15 11:35:00,IP Address,184.158.238.213,100,131,True,2023-12-15 11:35:00,R_10PnOimRS8p4U1W,,,,,41.0176,-89.4004,anonymous,EN,Yes,6575fb1c1a04b30cfb2832d5
2023-12-15 11:39:02,2023-12-15 11:40:56,IP Address,98.21.210.171,100,113,True,2023-12-15 11:40:56,R_7R3UIZcrTyimHKZ,,,,,41.2479,-81.4349,anonymous,EN,Yes,65537db51dac576019f7457b
2023-12-15 11:42:23,2023-12-15 11:43:38,IP Address,47.137.144.221,100,74,True,2023-12-15 11:43:38,R_3hEImms16g2KpSI,,,,,33.9893,-118.089,anonymous,EN,Yes,65738d2870f7f2005000c6b8
2023-12-15 11:43:59,2023-12-15 11:44:52,IP Address,128.61.160.74,100,52,True,2023-12-15 11:44:52,R_1nV04d6LeXCeSad,,,,,33.7838,-84.4455,anonymous,EN,No,655d44dc7b5bb3ccd359375f
2023-12-15 11:44:25,2023-12-15 11:45:38,IP Address,100.15.224.203,100,73,True,2023-12-15 11:45:39,R_7PV8ydz6N6yzKWR,,,,,38.9522,-77.0253,anonymous,EN,Yes,5d16badb7b0154001a282fdb
2023-12-15 11:43:21,2023-12-15 11:46:02,IP Address,70.188.103.199,100,160,True,2023-12-15 11:46:02,R_3pu0jUO38uGXnHD,,,,,30.3927,-91.0014,anonymous,EN,Yes,610729d5507a50dd1db1246f
2023-12-15 11:45:30,2023-12-15 11:46:44,IP Address,98.202.188.37,100,74,True,2023-12-15 11:46:45,R_5M5UWCttxBFWO7z,,,,,40.5834,-111.7467,anonymous,EN,Yes,6545099b2af4091a977f3f40
2023-12-15 11:46:25,2023-12-15 11:48:22,IP Address,73.246.47.234,100,116,True,2023-12-15 11:48:22,R_3R1Pc2hCVIAmuMK,,,,,41.6227,-86.2452,anonymous,EN,Yes,597fe89a1b41a20001749f57
2023-12-15 11:48:20,2023-12-15 11:48:27,IP Address,174.196.136.53,100,7,True,2023-12-15 11:48:28,R_18FBses2JneDd2o,,,,,38.8754,-77.3853,anonymous,EN,Yes,646ce077bee5dbbd60d98c23
2023-12-15 11:51:43,2023-12-15 11:52:32,IP Address,24.126.193.99,100,48,True,2023-12-15 11:52:32,R_36DB8Djzad1e89P,,,,,33.4666,-84.4763,anonymous,EN,Yes,6135752aa4ee5158b0708670
2023-12-15 11:51:51,2023-12-15 11:52:53,IP Address,32.219.221.79,100,62,True,2023-12-15 11:52:54,R_3kkKMireNtC6qlP,,,,,41.3054,-73.1217,anonymous,EN,Yes,63e5b3e89a3823139cb9d35e
2023-12-15 11:52:05,2023-12-15 11:53:10,IP Address,108.241.53.186,100,64,True,2023-12-15 11:53:11,R_1iBWczIBdJDlXtM,,,,,38.9683,-95.2695,anonymous,EN,Yes,60e2577f8c52db9d1fb5ffac
2023-12-15 11:53:22,2023-12-15 11:55:18,IP Address,76.138.101.25,100,115,True,2023-12-15 11:55:19,R_1BU2XuR73csWKJP,,,,,35.1431,-90.0492,anonymous,EN,Yes,5fc1b73a2001ea1cf3f3225c
2023-12-15 11:55:12,2023-12-15 11:55:25,IP Address,47.134.63.183,100,13,True,2023-12-15 11:55:26,R_1chZL2rElUJKALB,,,,,36.8536,-76.469,anonymous,EN,Yes,63d80145d2f0da3ee6a8d523
2023-12-15 11:56:07,2023-12-15 11:56:26,IP Address,174.31.34.60,100,18,True,2023-12-15 11:56:26,R_1e42iG4d2bHBAIx,,,,,47.666,-117.4359,anonymous,EN,Yes,6464b45cf8e8a0f06fe011b9
2023-12-15 11:56:36,2023-12-15 11:57:02,IP Address,172.56.54.40,100,25,True,2023-12-15 11:57:02,R_1sd3JOvFo2zHi6K,,,,,29.7969,-95.3281,anonymous,EN,No,5da4af89407dd900130bc4eb
2023-12-15 11:57:00,2023-12-15 11:57:21,IP Address,172.56.153.148,100,21,True,2023-12-15 11:57:22,R_6h3DYjUBuSd0jVG,,,,,45.4407,-122.7792,anonymous,EN,No,6571e4f4cfa8086f608fabf3
2023-12-15 11:57:31,2023-12-15 11:57:55,IP Address,172.59.200.53,100,24,True,2023-12-15 11:57:56,R_35ZTl46y9sEg3AH,,,,,41.8986,-87.738,anonymous,EN,Yes,6449707327ff66156c264c6f
2023-12-15 11:59:13,2023-12-15 11:59:39,IP Address,128.84.125.8,100,26,True,2023-12-15 11:59:39,R_75dgPyq0dmfRPVv,,,,,42.4444,-76.4926,anonymous,EN,Yes,63b76a562fa0b721dffe1e29
2023-12-15 12:00:06,2023-12-15 12:00:21,IP Address,71.87.68.96,100,15,True,2023-12-15 12:00:22,R_5Jqv0n8PZI5XFxz,,,,,45.8046,-88.0764,anonymous,EN,Yes,63b6643cdbd50289e125a3e3
2023-12-15 12:00:37,2023-12-15 12:00:48,IP Address,47.230.56.155,100,11,True,2023-12-15 12:00:48,R_19IJOzKacAhbnwJ,,,,,40.6208,-74.0426,anonymous,EN,Yes,63eafad399e87039254d1078
2023-12-15 12:00:30,2023-12-15 12:01:23,IP Address,73.46.146.245,100,52,True,2023-12-15 12:01:23,R_5iqkHVgSY637ADX,,,,,26.0703,-80.2248,anonymous,EN,No,65493261b5e0320d0bfccd34
2023-12-15 12:01:15,2023-12-15 12:01:33,IP Address,98.26.16.102,100,18,True,2023-12-15 12:01:33,R_6BQUMljeLgen1PX,,,,,35.9151,-79.0972,anonymous,EN,Yes,6100a2cc398110ed90d28014
2023-12-15 12:00:52,2023-12-15 12:01:50,IP Address,75.64.227.100,100,57,True,2023-12-15 12:01:50,R_7Kw49rr6zP2dsbi,,,,,32.4143,-90.1185,anonymous,EN,Yes,6578c0ce1348ad8e79a65d0b
2023-12-15 12:01:52,2023-12-15 12:02:39,IP Address,70.94.11.200,100,46,True,2023-12-15 12:02:39,R_5FyuhUO5X8ImB1p,,,,,38.8939,-94.7067,anonymous,EN,Yes,6402618738abc106f32f8928
2023-12-15 12:02:22,2023-12-15 12:02:59,IP Address,184.55.214.96,100,36,True,2023-12-15 12:02:59,R_3iCC06gZbvOHBUR,,,,,43.1475,-87.905,anonymous,EN,Yes,6100372e3a116cb5cb36ebea
2023-12-15 12:04:46,2023-12-15 12:06:10,IP Address,75.187.157.164,100,84,True,2023-12-15 12:06:11,R_7IQSdBaMg17sq4p,,,,,38.1405,-85.6936,anonymous,EN,Yes,6101f6f45269e30a22fc4526
2023-12-15 12:05:18,2023-12-15 12:08:13,IP Address,73.9.222.208,100,174,True,2023-12-15 12:08:14,R_3r6U1hIujylcs6O,,,,,41.6837,-88.3499,anonymous,EN,Yes,651b29ff3a6cadf518640abe
2023-12-15 12:10:52,2023-12-15 12:11:37,IP Address,75.187.157.164,100,45,True,2023-12-15 12:11:38,R_5ejOYMCvbRc45Wx,,,,,38.1405,-85.6936,anonymous,EN,Yes,6101ef1676d38820d1002ef5
2023-12-15 12:12:13,2023-12-15 12:12:21,IP Address,50.209.42.249,100,7,True,2023-12-15 12:12:22,R_8bPksMLyhevYyFk,,,,,45.4752,-122.5561,anonymous,EN,Yes,61007d3600df68c5472d4225
2023-12-15 12:10:23,2023-12-15 12:12:47,IP Address,23.228.166.75,100,144,True,2023-12-15 12:12:47,R_5QYJgJTwjF61Beq,,,,,39.0679,-94.713,anonymous,EN,Yes,64a281f78c5be10f0f28e3ac
2023-12-15 12:01:16,2023-12-15 12:13:11,IP Address,71.114.99.245,100,714,True,2023-12-15 12:13:11,R_55T0LDqg39gXtYt,,,,,38.6438,-77.3451,anonymous,EN,Yes,63eb770028f67bdcb53f070d
2023-12-15 12:15:16,2023-12-15 12:16:02,IP Address,72.198.8.17,100,46,True,2023-12-15 12:16:02,R_3OposuAtiNyQqmU,,,,,35.2338,-97.4095,anonymous,EN,No,5ee0554d395f86389a14cc39
2023-12-15 12:16:19,2023-12-15 12:17:52,IP Address,104.174.120.229,100,93,True,2023-12-15 12:17:53,R_6UHhPIiufuorOkV,,,,,34.0138,-118.4405,anonymous,EN,Yes,6151e479b4ee16668948c7f2
2023-12-15 12:19:03,2023-12-15 12:19:30,IP Address,71.64.131.19,100,26,True,2023-12-15 12:19:31,R_7JKQOjh8JTO9vA1,,,,,39.2454,-84.2537,anonymous,EN,Yes,60df2cf84c6912e1e87d887f
2023-12-15 12:19:25,2023-12-15 12:19:48,IP Address,50.90.35.171,100,23,True,2023-12-15 12:19:48,R_12Rp3k9DXnpxFyg,,,,,39.7668,-86.4013,anonymous,EN,Yes,5fb3cb99e76cea00085d02c6
2023-12-15 12:19:25,2023-12-15 12:20:37,IP Address,73.100.242.31,100,71,True,2023-12-15 12:20:37,R_7YFIOSrBYeSGFJD,,,,,42.7853,-71.0714,anonymous,EN,Yes,5c0727ff1d461400012b61ee
2023-12-15 12:21:45,2023-12-15 12:22:12,IP Address,75.115.196.183,100,26,True,2023-12-15 12:22:13,R_7roTNgaFV9UxRzr,,,,,28.7478,-82.4993,anonymous,EN,No,6129ba3532102d5c539ff29b
2023-12-15 12:23:39,2023-12-15 12:24:18,IP Address,74.71.112.214,100,38,True,2023-12-15 12:24:19,R_2YhOJQ56MH7se5h,,,,,40.7809,-73.9502,anonymous,EN,Yes,5c5c8a688089970001788f30
2023-12-15 12:25:01,2023-12-15 12:25:29,IP Address,174.84.178.7,100,28,True,2023-12-15 12:25:30,R_13pNzt0QUx9eDbX,,,,,42.8123,-86.1421,anonymous,EN,Yes,64d52b00e3b1ca034ce2212c
2023-12-15 12:27:00,2023-12-15 12:27:45,IP Address,67.254.179.50,100,44,True,2023-12-15 12:27:46,R_2MSBGqOU3yp7C9y,,,,,40.7263,-73.9818,anonymous,EN,Yes,611eae23dc03ab210d68b3a7
2023-12-15 12:29:05,2023-12-15 12:29:29,IP Address,73.250.159.30,100,24,True,2023-12-15 12:29:30,R_1lALTj8ZUJhRNR7,,,,,39.4889,-77.8889,anonymous,EN,Yes,6550de88683355a74699844c
2023-12-15 12:30:24,2023-12-15 12:31:24,IP Address,129.252.5.107,100,60,True,2023-12-15 12:31:25,R_6R4wZGVFjzkqGcp,,,,,33.998,-81.03,anonymous,EN,Yes,613ea8344b072de7f3ccb5dc
2023-12-15 12:31:18,2023-12-15 12:31:30,IP Address,69.223.66.115,100,11,True,2023-12-15 12:31:30,R_7zo5ppG7kkTOIem,,,,,27.732,-97.3876,anonymous,EN,Yes,6296241a5e90457d9693877b
2023-12-15 12:27:21,2023-12-15 12:32:19,IP Address,174.231.233.95,100,297,True,2023-12-15 12:32:20,R_1q1WjdYoParUX4J,,,,,33.716,-84.5297,anonymous,EN,Yes,6525a87886c97615b6991402
2023-12-15 12:33:33,2023-12-15 12:33:58,Spam,174.231.233.95,100,25,True,2023-12-15 12:33:59,R_7UivIcHwwwEF7xL,,,,,33.716,-84.5297,anonymous,EN,Yes,6525a87886c97615b6991402
2023-12-15 12:33:51,2023-12-15 12:34:48,IP Address,98.18.108.31,100,56,True,2023-12-15 12:34:48,R_3Nz6j84nXgFG0Xv,,,,,34.035,-83.2191,anonymous,EN,Yes,61bb392e40db417c1a138dcb
2023-12-15 12:35:01,2023-12-15 12:36:05,IP Address,75.143.106.69,100,63,True,2023-12-15 12:36:06,R_5LItsPO3H44nHEj,,,,,33.5283,-86.5748,anonymous,EN,No,654936ff687b1ab50f9852eb
2023-12-15 12:36:29,2023-12-15 12:36:58,IP Address,75.57.104.128,100,29,True,2023-12-15 12:36:58,R_5vZz5XSDm5VmQrC,,,,,36.5744,-83.6054,anonymous,EN,Yes,5bcf9a4765502300013b74a6
2023-12-15 12:37:20,2023-12-15 12:37:57,IP Address,66.253.132.209,100,37,True,2023-12-15 12:37:58,R_3yxrKMAfy3T0Trb,,,,,29.6475,-82.404,anonymous,EN,Yes,5fd43b26c9868a1b2a67bd41
2023-12-15 12:40:39,2023-12-15 12:41:23,IP Address,107.115.112.9,100,44,True,2023-12-15 12:41:24,R_31kNoASq5mUZ9SN,,,,,37.751,-97.822,anonymous,EN,Yes,5f3d42de03555c0832cbef73
