StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,prolific_id,Q138,Q145,match.timer_First.Click,match.timer_Last.Click,match.timer_Page.Submit,match.timer_Click.Count,Q29_First.Click,Q29_Last.Click,Q29_Page.Submit,Q29_Click.Count,Q28,get.timer_First.Click,get.timer_Last.Click,get.timer_Page.Submit,get.timer_Click.Count,Q60_First.Click,Q60_Last.Click,Q60_Page.Submit,Q60_Click.Count,Q83,Q87,Q90_1_x,Q90_1_y,Q90,Q91,attn_check,Q147_First.Click,Q147_Last.Click,Q147_Page.Submit,Q147_Click.Count,Q55_First.Click,Q55_Last.Click,Q55_Page.Submit,Q55_Click.Count,Q57_First.Click,Q57_Last.Click,Q57_Page.Submit,Q57_Click.Count,Q20,Q100_First.Click,Q100_Last.Click,Q100_Page.Submit,Q100_Click.Count,Q84,Q141,Q142,Q143_1,Q144,Q34_First.Click,Q34_Last.Click,Q34_Page.Submit,Q34_Click.Count,Q140_First.Click,Q140_Last.Click,Q140_Page.Submit,Q140_Click.Count,fairness.new.,fairness,guesstimate.new._1,feedback..new.,Q75_First.Click,Q75_Last.Click,Q75_Page.Submit,Q75_Click.Count,Q76_First.Click,Q76_Last.Click,Q76_Page.Submit,Q76_Click.Count,Q77_First.Click,Q77_Last.Click,Q77_Page.Submit,Q77_Click.Count,Q78_First.Click,Q78_Last.Click,Q78_Page.Submit,Q78_Click.Count,Q94,Q95,Q129,Q96,Q128,desktop,desktop_4_TEXT,Q131,age,gender,gender_5_TEXT,ethnicity,pol_or,Q102,Q103,researcherID,studyID,Create.New.Field.or.Choose.From.Dropdown...,groupID,participantID,groupSize,numStages,roles,participantRole,timeOutLog,maxWaitTime,id,botMatch,matchAlert,participantStatus,sendData,sendStage,getStage,getData,saveData,getWaitText,freezeTime,chatLog,chatDuration,chatName,chatWindowWidth,chatWindowHeight,chatInstructions,condition,condition.f
2023-06-07T14:27:07Z,2023-06-07T14:41:30Z,0,107.145.220.14,100,863,1,2023-06-07T14:41:31Z,R_2DY6XhXC5J9ikWT,NA,NA,NA,NA,28.5981,-81.3515,anonymous,EN,1,5efca5f3bee98f070522b9f7,1,1,0,0,71.152,0,0,0,3.009,0,100,0,0,40.16,0,0,0,36.539,0,1,4,869,52,Region #2,16,3,0,0,13.33,0,0,0,36.808,0,0,0,25.01,0,2,14.522,14.522,16.482,1,NA,2,7,9,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Working on groups to see different point of views and doing fair decisions,1,NA,1,NA,1,NA,Interesting study,42,2,NA,4,4,1,1,6392NwKkvp,Study1_MoHi10,NA,95,R_2DY6XhXC5J9ikWT,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player1-Overestimator: hello
<br>Player4-Underestimator: The image flashed by so fast, it was hard to estimate
<br>Player2-Underestimator: same
<br>Player3-Overestimator: yes, I agree
<br>Player1-Overestimator: i agree
<br>Player3-Overestimator: the size of the dots didn't help. I counted the big dots and tried to estimate off that
<br>Player4-Underestimator: same
<br>Player1-Overestimator: and different sizes of dots didnt help
<br>Player2-Underestimator: agreed
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,1,self
2023-06-07T14:36:58Z,2023-06-07T14:44:00Z,0,47.183.199.208,100,421,1,2023-06-07T14:44:01Z,R_3oTuiEMMnEQGdb8,NA,NA,NA,NA,33.0326,-96.7859,anonymous,EN,1,62838cdc775f6094ddf0664b,1,1,18.812,18.812,26.014,1,0,0,3.007,0,45,0,0,30.828,0,0.626,19.146,22.071,8,5,1,309,281,Region #1,17,3,0,0,6.819,0,0,0,10.897,0,0,0,25.108,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.686,3.488,4.306,2,2,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.006,0,NA,NA,NA,NA,Honestly..dunno.,2,asked in chat about a topic unrelated to the task and people responded robotically,2,"no java applet was launched as part of this project, screen recording cannot natively occur in a browser without permission",1,NA,NA,29,1,NA,7,5,1,1,6392NwKkvp,Study1_MoHi10,NA,98,R_3oTuiEMMnEQGdb8,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br>Player1-Overestimator: Hey!
<br>Player4-Underestimator: Hey
<br>Player2-Underestimator: if one person leaves the experiment we all get paid
<br>Player3-Overestimator: Not easy
<br>Player2-Underestimator: someone take one for the team
<br>Player1-Overestimator: I guess we didn't see the same image
<br>Player4-Underestimator: I just threw out a random number
<br>Player1-Overestimator: But I'm curious how far I overestimated
<br>Player4-Underestimator: Me too
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,4,outgroup
2023-06-07T14:36:18Z,2023-06-07T14:44:14Z,0,76.89.79.14,100,476,1,2023-06-07T14:44:14Z,R_2X08zQKK5InHTnm,NA,NA,NA,NA,34.1147,-117.3845,anonymous,EN,1,5f736eaa35366908ce9145a2,1,NA,0,0,45.587,0,0,0,3.112,0,50,0,0,29.759,0,0,0,20.958,0,1,3,NA,NA,NA,14,3,0,0,8.771,0,0,0,11.264,0,0,0,25.116,0,2,6.368,6.368,16.124,1,NA,1,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,To see if people will assign themselves the green or red task,1,NA,1,NA,1,NA,NA,17,1,NA,2,4,1,1,6392NwKkvp,Study1_MoHi10,NA,98,R_2X08zQKK5InHTnm,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br>Player1-Overestimator: Hey!
<br>Player4-Underestimator: Hey
<br>Player2-Underestimator: if one person leaves the experiment we all get paid
<br>Player3-Overestimator: Not easy
<br>Player2-Underestimator: someone take one for the team
<br>Player1-Overestimator: I guess we didn't see the same image
<br>Player4-Underestimator: I just threw out a random number
<br>Player1-Overestimator: But I'm curious how far I overestimated
<br>Player4-Underestimator: Me too
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,1,self
2023-06-07T14:33:12Z,2023-06-07T14:44:16Z,0,174.49.109.3,100,663,1,2023-06-07T14:44:16Z,R_1IFre1YiBVGbz2T,NA,NA,NA,NA,34.2037,-84.1031,anonymous,EN,1,5ba19bdfa896050001d51f18,1,1,0,0,101.521,0,0,0,3.104,0,121,0,0,0.528,0,0,0,21.226,0,1,3,872,52,Region #2,17,3,0,0,10.062,0,0,0,12.471,0,0,0,25.006,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.207,0,0,0,4.419,0,1,1,10,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I do not know.,1,NA,1,NA,1,NA,none,33,1,NA,7,5,1,1,6392NwKkvp,Study1_MoHi10,NA,97,R_1IFre1YiBVGbz2T,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player1-Overestimator: Hello, All
<br>Player2-Underestimator: Hello
<br>Player4-Underestimator: Trying to guess the nuber of dots was hard.
<br>Player1-Overestimator: Yes, it was hard.  I'm not sure what they're trying to accomplish here.
<br>Player3-Overestimator: yes
<br>Player2-Underestimator: It was hard to guess the number of dots because they were all different sizes.
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,2,other
2023-06-07T14:33:21Z,2023-06-07T14:45:08Z,0,68.91.158.10,100,706,1,2023-06-07T14:45:08Z,R_2zkL1TV8kgsuOg5,NA,NA,NA,NA,37.9387,-122.3661,anonymous,EN,1,6245c8c532cdc22633ecbf3f,1,1,0,0,115.766,0,0.623,0.623,3.117,1,95,0,0,46.26,0,0.953,0.953,21.556,1,1,4,404,232,Region #1,14,3,0,0,7.065,0,0.647,0.647,11.746,1,0,0,25.014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4.9,0,1,2,8,NA,NA,NA,NA,NA,0,0,15.008,0,NA,NA,NA,NA,NA,NA,NA,NA,Im not sure,2,It felt like their answer were not genuine,2,It seems unlikely that they could screen record and upload it that fast,1,NA,NA,19,1,NA,7,2,1,1,6392NwKkvp,Study1_MoHi10,NA,97,R_2zkL1TV8kgsuOg5,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player1-Overestimator: Hello, All
<br>Player2-Underestimator: Hello
<br>Player4-Underestimator: Trying to guess the nuber of dots was hard.
<br>Player1-Overestimator: Yes, it was hard.  I'm not sure what they're trying to accomplish here.
<br>Player3-Overestimator: yes
<br>Player2-Underestimator: It was hard to guess the number of dots because they were all different sizes.
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,3,ingroup
2023-06-07T14:33:11Z,2023-06-07T14:45:32Z,0,67.181.180.211,100,740,1,2023-06-07T14:45:32Z,R_1PcNV7FJL34WwYB,NA,NA,NA,NA,36.3287,-119.6474,anonymous,EN,1,6323709c1a757febe9fae00c,1,1,0.204,0.204,102.299,1,0,0,3.115,0,100,0,0,21.798,0,0,0,21.684,0,1,4,187,79,Region #1,17,3,0,0,18.991,0,7.359,7.359,13.249,1,0,0,25.114,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6.542,0,1,5,8,NA,NA,NA,NA,NA,0,0,15.108,0,NA,NA,NA,NA,NA,NA,NA,NA,How we would react to the red or green task,2,They had spelling errors,1,NA,1,NA,NA,13,1,NA,4,4,1,1,6392NwKkvp,Study1_MoHi10,NA,97,R_1PcNV7FJL34WwYB,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player1-Overestimator: Hello, All
<br>Player2-Underestimator: Hello
<br>Player4-Underestimator: Trying to guess the nuber of dots was hard.
<br>Player1-Overestimator: Yes, it was hard.  I'm not sure what they're trying to accomplish here.
<br>Player3-Overestimator: yes
<br>Player2-Underestimator: It was hard to guess the number of dots because they were all different sizes.
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,4,outgroup
2023-06-07T14:34:55Z,2023-06-07T14:45:42Z,0,45.26.9.36,100,646,1,2023-06-07T14:45:43Z,R_3oKQFA7wCzGS14e,NA,NA,NA,NA,33.792,-84.2049,anonymous,EN,1,5e1cc05963251a04c9fbe321,1,1,0,0,10.727,0,0,0,3.007,0,200,0,0,32.444,0,0,0,27.609,0,2,5,131,217,Region #1,15,3,0,0,7.417,0,0,0,19.536,0,0,0,25.106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.006,0,0,0,4.549,0,3,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"To see if people lost patience with overwritten instructions, long pauses and spinning beach balls over numerous pages.",2,The responses were robotic.,2,"Again, it seemed robotic.",1,NA,NA,45,1,NA,7,4,1,1,6392NwKkvp,Study1_MoHi10,NA,97,R_3oKQFA7wCzGS14e,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player1-Overestimator: Hello, All
<br>Player2-Underestimator: Hello
<br>Player4-Underestimator: Trying to guess the nuber of dots was hard.
<br>Player1-Overestimator: Yes, it was hard.  I'm not sure what they're trying to accomplish here.
<br>Player3-Overestimator: yes
<br>Player2-Underestimator: It was hard to guess the number of dots because they were all different sizes.
<br> *** Player1-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,2,other
2023-06-07T14:36:08Z,2023-06-07T14:46:44Z,0,173.28.240.239,100,635,1,2023-06-07T14:46:44Z,R_O1mrpgpxTPMhNL3,NA,NA,NA,NA,34.8296,-86.7454,anonymous,EN,1,63c0396c62e3409b674ff1cb,1,1,0,0,38.141,0,0,0,3.01,0,60,14.41,14.41,25.27,1,0,0,22.189,0,1,3,790,351,Region #2,17,3,0,0,9.238,0,0,0,19.847,0,0,0,25.121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.377,0,1,3,8,NA,0,0,15.106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"To see, when given the choice, if people would put themselves in line for an easier task than others.",1,NA,1,NA,1,NA,NA,21,2,NA,7,4,1,1,6392NwKkvp,Study1_MoHi10,NA,98,R_O1mrpgpxTPMhNL3,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br>Player1-Overestimator: Hey!
<br>Player4-Underestimator: Hey
<br>Player2-Underestimator: if one person leaves the experiment we all get paid
<br>Player3-Overestimator: Not easy
<br>Player2-Underestimator: someone take one for the team
<br>Player1-Overestimator: I guess we didn't see the same image
<br>Player4-Underestimator: I just threw out a random number
<br>Player1-Overestimator: But I'm curious how far I overestimated
<br>Player4-Underestimator: Me too
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,3,ingroup
2023-06-07T14:35:07Z,2023-06-07T14:48:04Z,0,216.30.186.162,100,777,1,2023-06-07T14:48:05Z,R_zcBWbzA0LsdnfwJ,NA,NA,NA,NA,38.0271,-78.4797,anonymous,EN,1,631a0b5679ba784ba21a6103,1,1,0,0,68.286,0,0,0,3.006,0,52,0,0,72.613,0,0,0,20.691,0,1,4,603,211,Region #2,17,3,0,0,6.925,0,0,0,20.953,0,0,0,26.581,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,16.245,0,0,0,3.796,0,3,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,NA,20,1,NA,7,1,1,1,6392NwKkvp,Study1_MoHi10,NA,99,R_zcBWbzA0LsdnfwJ,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player1-Overestimator: the size of the dots made it difficult to estimate 
<br>Player4-Underestimator: I thought I guessed high but apparently not
<br>Player2-Underestimator: Thats true, its hard to tell
<br>Player2-Underestimator: I didn't know how long we had to count
<br> *** Player1-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,2,other
2023-06-07T14:40:08Z,2023-06-07T14:48:34Z,0,73.69.59.54,100,505,1,2023-06-07T14:48:34Z,R_3L83A0WguA8atyW,NA,NA,NA,NA,42.3498,-71.0765,anonymous,EN,1,55a55bd7fdf99b790558627c,1,1,0,0,7.01,0,0,0,3.009,0,100,0,0,77.051,0,0,0,25.522,0,5,5,322,354,Region #1,14,3,0,0,8.365,0,0,0,12.729,0,0,0,25.015,0,1,0.923,0.923,15.781,1,1,3,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,if you would be self serving to people you've talked to,1,NA,1,NA,1,NA,NA,36,2,NA,7,1,NA,1,6392NwKkvp,Study1_MoHi10,NA,100,R_3L83A0WguA8atyW,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player1-Overestimator: hi all
<br>Player3-Overestimator: hi
<br>Player2-Underestimator: hello 
<br>Player4-Underestimator: hi everyone
<br>Player1-Overestimator: what did you think of the estimation task?
<br>Player4-Underestimator: are you an over or underestimator
<br>Player3-Overestimator: I was over
<br>Player2-Underestimator: under
<br>Player1-Overestimator: i kinda just guessed at it
<br>Player4-Underestimator: i thought it was fun, i noticed it seemed true
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,1,self
2023-06-07T14:37:40Z,2023-06-07T14:48:48Z,0,24.146.198.14,100,668,1,2023-06-07T14:48:49Z,R_2SdkpzXNLrVsZVY,NA,NA,NA,NA,40.1243,-74.3022,anonymous,EN,1,58eb85d75be00100013a6721,1,1,56.047,56.047,178.852,1,0,0,3.007,0,200,0,0,0.49,0,19.635,19.904,21.137,2,1,4,404,238,Region #1,18,3,0,0,8.362,0,0,0,12.719,0,0,0,25.107,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4.313,0,3,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.106,0,judge others choices,2,I'm skeptical so I always assume no,2,We didn't install any screen capture technology,1,NA,NA,38,2,NA,7,1,1,1,6392NwKkvp,Study1_MoHi10,NA,99,R_2SdkpzXNLrVsZVY,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player1-Overestimator: the size of the dots made it difficult to estimate 
<br>Player4-Underestimator: I thought I guessed high but apparently not
<br>Player2-Underestimator: Thats true, its hard to tell
<br>Player2-Underestimator: I didn't know how long we had to count
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,3,ingroup
2023-06-07T14:32:02Z,2023-06-07T14:49:08Z,0,172.56.217.79,100,1026,1,2023-06-07T14:49:09Z,R_3noZ9cmoJ43YAi6,NA,NA,NA,NA,39.9476,-75.1474,anonymous,EN,1,614a1d94af01496d0e613360,1,1,0,0,37.773,0,0,0,3.113,0,100,353.128,356.394,357.505,2,0,0,21.945,0,1,4,409,51,Region #1,14,3,0,0,6.944,0,0,0,17.488,0,0,0,25.11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.099,0,1,4,9,no,NA,NA,NA,NA,0,0,15.011,0,NA,NA,NA,NA,NA,NA,NA,NA,"To deliberately put the subject in a position of inferiority and biased against the red tasks to see how they would react to being assigned to the red tasks by another participant who was of a different ""estimator"" group than themselves.",2,"Because I had to initiate the conversation and the responses seemed ""canned"".",2,"Because there would have needed to be some sort of software download to allow the screen recording, and that was not part of the survey.",1,NA,no,40,1,NA,7,2,1,1,6392NwKkvp,Study1_MoHi10,NA,96,R_3noZ9cmoJ43YAi6,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,*** Warning: Participant Player1-Overestimator timed out in stage 1. Survey terminated.,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player3-Overestimator: What image did you see? Mine was a bunch of black dots of different sizes in a square frame.
<br>Player2-Underestimator: I think we had the same image
<br>Player3-Overestimator: How many did you guess?
<br>Player3-Overestimator: I guessed 100
<br>Player2-Underestimator: I guessed 50
<br> *** Player3-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,4,outgroup
2023-06-07T14:36:09Z,2023-06-07T14:49:16Z,0,72.169.80.121,100,787,1,2023-06-07T14:49:17Z,R_eyNC78Yo5iHStt7,NA,NA,NA,NA,32.7797,-96.8022,anonymous,EN,1,5cb657c6efd4130001bc0041,1,1,0,0,10.184,0,0,0,3.018,0,50,0,0,1.184,0,0,0,26.618,0,1,5,719,259,Region #2,14,3,0,0,16.792,0,0,0,128.867,0,0,0,25.111,0,1,27.672,27.672,28.938,1,1,3,2,10,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,??????,2,Didn't seem plausible,1,NA,1,NA,NA,41,2,NA,7,7,1,1,6392NwKkvp,Study1_MoHi10,NA,98,R_eyNC78Yo5iHStt7,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br>Player1-Overestimator: Hey!
<br>Player4-Underestimator: Hey
<br>Player2-Underestimator: if one person leaves the experiment we all get paid
<br>Player3-Overestimator: Not easy
<br>Player2-Underestimator: someone take one for the team
<br>Player1-Overestimator: I guess we didn't see the same image
<br>Player4-Underestimator: I just threw out a random number
<br>Player1-Overestimator: But I'm curious how far I overestimated
<br>Player4-Underestimator: Me too
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,1,self
