StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,prolific_id,Q145,match timer_First Click,match timer_Last Click,match timer_Page Submit,match timer_Click Count,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q28,get timer_First Click,get timer_Last Click,get timer_Page Submit,get timer_Click Count,Q186,under_ingroup1,under_ingroup2,under_ingroup3,over_outgroup1,over_outgroup2,over_outgroup3,group_check,over_ingroup1,over_ingroup2,over_ingroup3,under_outgroup1,under_outgroup2,under_outgroup3,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,Q83,Q87,Q90_1_x,Q90_1_y,Q90,Q91,attn_check,Q147_First Click,Q147_Last Click,Q147_Page Submit,Q147_Click Count,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,Q20,Q100_First Click,Q100_Last Click,Q100_Page Submit,Q100_Click Count,Q84,Q141,Q142,Q143_1,Q144,Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,fairness(new),Q31,guesstimate(new)_1,feedback (new),Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,Q76_First Click,Q76_Last Click,Q76_Page Submit,Q76_Click Count,Q77_First Click,Q77_Last Click,Q77_Page Submit,Q77_Click Count,Q78_First Click,Q78_Last Click,Q78_Page Submit,Q78_Click Count,Q94,Q95,Q129,Q96,Q128,desktop,desktop_4_TEXT,Q131,age,gender,gender_5_TEXT,ethnicity,pol_or,Q102,Q103,researcherID,studyID,Create New Field or Choose From Dropdown...,groupID,participantID,groupSize,numStages,roles,participantRole,timeOutLog,maxWaitTime,id,botMatch,matchAlert,participantStatus,sendData,sendStage,getStage,getData,saveData,getWaitText,freezeTime,chatLog,chatDuration,chatName,chatWindowWidth,chatWindowHeight,chatInstructions
12/6/23 16:18,12/6/23 16:28,IP Address,24.23.244.22,100,650,TRUE,12/6/23 16:28,R_3s4jsPjQQUSI5jX,,,,,37.3974,-122.001,anonymous,EN,I consent to the study.,656c29aa6d8a2bdfd346239b,"Yes, I understand.",0,0,17.467,0,0,0,3.015,0,75,0,0,90.947,0,Underestimators,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,,,,,,,0,0,37.901,0,IM_3KUo7iTc8Zjnk46,derives its significance in part from its providing new technologies.,103,349,Region #1,Slightly Agree,"Somewhat 
Disagree
3
",0,0,7.073,0,0,0,11.269,0,0,0,25.114,0,,,,,,,,,,,,,,,Maybe,Somewhat Unfairly,9,"I would certainly assign myself a green task if I had the choice, being the shorter and less demanding of the two tests.",0,0,15.106,0,,,,,,,,,,,,,To test whether or not people will favor themselves over other when given the chance.,Yes,,Yes,,On a desktop or laptop computer,,I enjoyed the morality task of this test.,43,Woman,,White,Liberal,I DO give my consent for you to use my data.,I agree with this statement,6392NwKkvp,MoHi_Study1,,112,R_3s4jsPjQQUSI5jX,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br>Player1-Overestimator: Hello
<br>Player2-Underestimator: so, i'm an ""underestimator""
<br>Player2-Underestimator: haha
<br>Player4-Underestimator: Well I'm an underestimator. haha
<br>Player4-Underestimator: whoa jinx almost lol
<br>Player2-Underestimator: weird. are you secretly AI mirroring me? 
<br>Player3-Overestimator: Hi
<br>Player2-Underestimator: lmao
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br>",,chatLog,,,
12/6/23 16:16,12/6/23 16:29,IP Address,172.73.117.199,100,728,TRUE,12/6/23 16:29,R_sBSgtYapvJyxG8N,,,,,35.3135,-81.5599,anonymous,EN,I consent to the study.,64601d5bf3f4d849a794097c,"Yes, I understand.",0,0,165.047,0,0,0,3.115,0,500,0,0,0.002,0,,,,,,,,Overestimators,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Agree,0,0,22.876,0,IM_3KUo7iTc8Zjnk46,has its most valuable achievements in medical applications.,,,,Slightly Agree,"Somewhat 
Disagree
3
",0,0,8.58,0,0,0,11.649,0,0,0,26.142,0,,,,,,,,,,,,,,,No,Extremely Fairly,8,,0,0,16.718,0,,,,,,,,,,,,,Choices,Yes,,Yes,,On a desktop or laptop computer,,,48,Woman,,White,Liberal,I DO give my consent for you to use my data.,I agree with this statement,6392NwKkvp,MoHi_Study1,,112,R_sBSgtYapvJyxG8N,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br>Player1-Overestimator: Hello
<br>Player2-Underestimator: so, i'm an ""underestimator""
<br>Player2-Underestimator: haha
<br>Player4-Underestimator: Well I'm an underestimator. haha
<br>Player4-Underestimator: whoa jinx almost lol
<br>Player2-Underestimator: weird. are you secretly AI mirroring me? 
<br>Player3-Overestimator: Hi
<br>Player2-Underestimator: lmao
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br>",,chatLog,,,
11/29/23 16:12,11/29/23 16:29,IP Address,174.198.144.159,13,1052,FALSE,12/6/23 16:30,R_9Mgyv4ml53tRZkJ,,,,,,,anonymous,EN,I consent to the study.,63d40fb8c3a6bd1dc5560186,"Yes, I understand.",0,0,317.025,0,0,0,3.115,0,56,168.78,168.78,174.158,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study1,,39,R_9Mgyv4ml53tRZkJ,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,null *** Warning: Participant Player1-Overestimator timed out in stage 1. Survey terminated.,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player3-Overestimator: O guess it was hard since i didnt guess the right number.
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",,chatLog,,,
11/29/23 16:28,11/29/23 16:29,IP Address,67.160.113.168,3,103,FALSE,12/6/23 16:30,R_31aBuTdNH6PDldN,,,,,,,anonymous,EN,I consent to the study.,5dded5423c870ae417c1a468,"Yes, I understand.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study1,,44,R_31aBuTdNH6PDldN,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,null,300,,no,yes,,,,,,,,,,,,,,
12/6/23 16:00,12/6/23 16:30,IP Address,71.225.29.151,100,1803,TRUE,12/6/23 16:30,R_AHExToNmOYFPcul,,,,,40.0251,-75.2261,anonymous,EN,I consent to the study.,632f7d0761bce49001d13953,"Yes, I understand.",0,0,42.391,0,0,0,3.109,0,100,0,0,0.443,0,,,,,,,,Overestimators,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,0,0,76.94,0,IM_3KUo7iTc8Zjnk46,has its most valuable achievements in medical applications.,719,412,Region #2,Slightly Agree,"Somewhat 
Disagree
3
",0,0,54.595,0,0,0,74.832,0,0,0,25.008,0,,,,,,,,,,,0,0,15.113,0,No,Somewhat Unfairly,8,,,,,,,,,,,,,,,,,,FIND OUT HOW PEOPLE VIEW FAIRNESS,No,IT SCROLLED BY TO FAST,No,NO REASON,On a desktop or laptop computer,,,40,Man,,White,Very Conservative,I DO give my consent for you to use my data.,I agree with this statement,6392NwKkvp,MoHi_Study1,,101,R_AHExToNmOYFPcul,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player2-Underestimator: im not sure how hard to was. i was told i was an underestimator but i wasnt given the answer for how many dots there actually were
<br>Player2-Underestimator: it was*
<br>Player3-Overestimator: it was hard for me to estimate the number, i wasn't told how many there were either
<br>Player3-Overestimator: the dots were all different sizes too
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br>",,chatLog,,,
12/6/23 16:09,12/6/23 16:30,IP Address,75.189.1.8,100,1306,TRUE,12/6/23 16:30,R_2TvEbVte4IFzfZF,,,,,33.882,-80.404,anonymous,EN,I consent to the study.,61096a016b964e7af149fce3,"Yes, I understand.",0,0,153.208,0,0,0,3.12,0,100,204.357,269.608,307.491,2,Underestimators,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,,,,,,,,0,0,30.504,0,IM_3KUo7iTc8Zjnk46,derives its significance in part from its providing new technologies.,94,334,Region #1,Disagree,"Somewhat 
Disagree
3
",0,0,7.806,0,0,0,11.313,0,0,0,25.15,0,,,,,,,,,,,0,0,15.038,0,No,Neither Fairly or Unfairly,10,No feedback,,,,,,,,,,,,,,,,,The purpose of the experiment is to evaluate others decision making.,Yes,,Yes,,On a desktop or laptop computer,,,43,Woman,,Black or African American,Moderate,I DO give my consent for you to use my data.,I agree with this statement,6392NwKkvp,MoHi_Study1,,109,R_2TvEbVte4IFzfZF,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator, *** Warning: Participant Player1-Overestimator timed out in stage 1. Survey terminated.,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br>Player3-Overestimator: wasnt that hard to try and estimate
<br>Player4-Underestimator: The dots were hard to estimate
<br> *** Player4-Underestimator has left the chat ***
<br>Player2-Underestimator: It was hard to estimate the number of dots because I didn't have enough time to count.
<br>Player3-Overestimator: ok
<br> *** Player2-Underestimator has left the chat ***
<br>",,chatLog,,,
12/6/23 16:05,12/6/23 16:31,IP Address,50.212.82.25,100,1571,TRUE,12/6/23 16:31,R_80bPXHU5mKf2JYB,,,,,42.963,-72.2929,anonymous,EN,I consent to the study.,634282de38138fa9316eb482 ,"Yes, I understand.",0,0,11.441,0,0,0,3.016,0,70,0,0,86.048,0,,,,,,,,Overestimators,Agree,Agree,Agree,Disagree,Disagree,Disagree,0,0,56.217,0,IM_3KUo7iTc8Zjnk46,has its most valuable achievements in medical applications.,859,239,Region #2,Slightly Agree,"Somewhat 
Disagree
3
",0,0,45.833,0,0,0,16.466,0,0,0,26.867,0,,,,,,,,,,,9.9,9.9,15.291,1,No,Neither Fairly or Unfairly,10,none,,,,,,,,,,,,,,,,,To evaluate how people work with others,Yes,,Yes,,On a desktop or laptop computer,,No,31,Man,,Black or African American,Very Liberal,I DO give my consent for you to use my data.,I agree with this statement,6392NwKkvp,MoHi_Study1,,112,R_80bPXHU5mKf2JYB,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br>Player1-Overestimator: Hello
<br>Player2-Underestimator: so, i'm an ""underestimator""
<br>Player2-Underestimator: haha
<br>Player4-Underestimator: Well I'm an underestimator. haha
<br>Player4-Underestimator: whoa jinx almost lol
<br>Player2-Underestimator: weird. are you secretly AI mirroring me? 
<br>Player3-Overestimator: Hi
<br>Player2-Underestimator: lmao
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",,chatLog,,,
12/6/23 16:09,12/6/23 16:31,IP Address,24.160.82.51,100,1325,TRUE,12/6/23 16:31,R_28YcewXHEBZBmNH,,,,,27.9786,-82.7015,anonymous,EN,I consent to the study.,606a3cf263a18869ac8ee0ed,"Yes, I understand.",0,0,51.49,0,0,0,3.11,0,47,0,0,190.332,0,,,,,,,,Overestimators,Agree,Strongly agree,Somewhat agree,Disagree,Disagree,Disagree,14.592,17.803,21.192,5,IM_3KUo7iTc8Zjnk46,has its most valuable achievements in medical applications.,828,68,Region #2,Agree,"Somewhat 
Disagree
3
",0,0,15.13,0,40.679,40.679,43.866,1,0,0,25.01,0,,,,,,,,,,,,,,,No,Neither Fairly or Unfairly,9,Perhaps it's aI and not really even other participants!,,,,,0,0,15.106,0,,,,,,,,,To see if you felt a part of a group that you were assigned,No,I just had a feeling....,No,Because I think the other participant is AI,On a desktop or laptop computer,,nope....,58,Woman,,White,Liberal,I DO give my consent for you to use my data.,I agree with this statement,6392NwKkvp,MoHi_Study1,,111,R_28YcewXHEBZBmNH,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player4-Underestimator: hello
<br>Player3-Overestimator: Those dots went by really fast i was an overestimator
<br>Player4-Underestimator: How did you come up with your guess?
<br>Player4-Underestimator: i underestimated
<br> *** Player2-Underestimator has joined the chat ***
<br>Player3-Overestimator: I tried to see it in four quadrants and just estimate what I could times four
<br>Player4-Underestimator: it went so fast i just sort of took a wild guess
<br>Player2-Underestimator: I was an underestimator
<br>",,chatLog,,,
12/6/23 16:17,12/6/23 16:32,IP Address,208.79.112.193,100,919,TRUE,12/6/23 16:32,R_2CUgIBt21jCe34d,,,,,36.7254,-86.57,anonymous,EN,I consent to the study.,5eab09eb60ed4e0ae2dc694f,"Yes, I understand.",0,0,10.928,0,0,0,3.011,0,340,0,0,80.929,0,Underestimators,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,,,,,,,0,0,26.029,0,IM_bO9xxI7k0acNQKW,has its most valuable achievements in medical applications.,866,237,Region #2,Slightly Agree,"Somewhat 
Disagree
3
",0,0,11.796,0,0,0,51.518,0,0,0,25.009,0,Randomization,9.469,9.469,19.467,1,,Yes,Extremely Fairly,7,"At this point I think this whole thing is bogus, and that there are no actual teams at all. I knew I would be ""selected"" to assign tasks. Because of course I would, and I expect everyone who does this test will also be told they are the ""selector.""",,,,,,,,,,,,,,,,,,,,,,,,,IDK unless it was to see if overestimators were more likely to pick the easy task. ,No,"Because they said the exact same thing I did, I accused them of being AI, and they never answered. ",No,Because to my knowledge I never watched ANYONE'S task selection via screen recording. ,On a desktop or laptop computer,,If this wasn't fake I will eat my metophorical hat. ,66,Woman,,White,Very Liberal,I DO give my consent for you to use my data.,I agree with this statement,6392NwKkvp,MoHi_Study1,,112,R_2CUgIBt21jCe34d,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br>Player1-Overestimator: Hello
<br>Player2-Underestimator: so, i'm an ""underestimator""
<br>Player2-Underestimator: haha
<br>Player4-Underestimator: Well I'm an underestimator. haha
<br>Player4-Underestimator: whoa jinx almost lol
<br>Player2-Underestimator: weird. are you secretly AI mirroring me? 
<br>Player3-Overestimator: Hi
<br>Player2-Underestimator: lmao
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br>",,chatLog,,,
12/6/23 16:06,12/6/23 16:34,IP Address,131.93.219.91,100,1678,TRUE,12/6/23 16:34,R_yHEZnDZrhtwlUBP,,,,,43.0344,-89.5007,anonymous,EN,I consent to the study.,606be651a89a7baf6141e8b9,"Yes, I understand.",0,0,9.653,0,0,0,3.018,0,88,0,0,256.321,0,Underestimators,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,,,,,,,0,0,21.894,0,IM_3KUo7iTc8Zjnk46,has its most valuable achievements in medical applications.,719,257,Region #2,Slightly Disagree,"Somewhat 
Disagree
3
",0,0,7.078,0,0,0,17.17,0,0,0,26.127,0,,,,,,,,,,,,,,,No,Somewhat Unfairly,10,no,,,,,0,0,16.025,0,,,,,,,,,judgements of others,No,it just didnt seem real,No,it just didnt seem genuine,On a desktop or laptop computer,,no,27,Woman,,Black or African American,Moderate,I DO give my consent for you to use my data.,I agree with this statement,6392NwKkvp,MoHi_Study1,,111,R_yHEZnDZrhtwlUBP,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player4-Underestimator: hello
<br>Player3-Overestimator: Those dots went by really fast i was an overestimator
<br>Player4-Underestimator: How did you come up with your guess?
<br>Player4-Underestimator: i underestimated
<br> *** Player2-Underestimator has joined the chat ***
<br>Player3-Overestimator: I tried to see it in four quadrants and just estimate what I could times four
<br>Player4-Underestimator: it went so fast i just sort of took a wild guess
<br>Player2-Underestimator: I was an underestimator
<br> *** Player3-Overestimator has left the chat ***
<br>Player4-Underestimator: ah good idea
<br> *** Player4-Underestimator has left the chat ***
<br>Player2-Underestimator: I took a guess too
<br>",,chatLog,,,
12/6/23 16:20,12/6/23 16:34,IP Address,35.141.152.201,100,835,TRUE,12/6/23 16:34,R_3hmBm3LVcAxgEON,,,,,28.1412,-82.5931,anonymous,EN,I consent to the study.,5d2fbee1fb16450018a7a023,"Yes, I understand.",0,0,85.43,0,0,0,3.01,0,115,35.84,35.84,183.23,1,,,,,,,,Overestimators,Somewhat agree,Agree,Somewhat agree,Strongly disagree,,Strongly disagree,0,0,36.279,0,IM_3KUo7iTc8Zjnk46,has any value apart from its role in providing new technologies to save lives.,872,50,Region #2,Slightly Agree,"Somewhat 
Disagree
3
",0,0,7.586,0,0,0,13.972,0,0,0,25.007,0,,,,,,,,,,,,,,,Yes,Extremely Unfairly,10,,,,,,0,0,15.006,0,,,,,,,,,Analyze my behavior in various tasks with other participants.,Yes,,Yes,,On a desktop or laptop computer,,,37,Man,,White,Conservative,I DO give my consent for you to use my data.,I agree with this statement,6392NwKkvp,MoHi_Study1,,113,R_3hmBm3LVcAxgEON,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player2-Underestimator: hello
<br>Player3-Overestimator: Hi
<br>Player3-Overestimator: I think the task was interesting, what did you think of it?
<br>Player2-Underestimator: How many numbers did you estimate in the image?
<br>Player4-Underestimator: Hi
<br>Player3-Overestimator: 115
<br>Player1-Overestimator: 120
<br>Player2-Underestimator: The task was actually somewhat entertaining.
<br>Player4-Underestimator: 65
<br>",,chatLog,,,
